logFC,logCPM,LR,PValue
ENSG00000147140,-0.441335014513105,8.56261299586564,19.4750700423785,1.01921257534686e-05
ENSG00000147166,-1.44550405735016,0.268927776324475,58.7578311413214,1.78322387455388e-14
ENSG00000147133,0.785527166493671,6.29741749780721,68.3402881832596,1.37581168660725e-16
ENSG00000147162,1.71574267974526,10.5439149426435,118.059784412036,1.68239838672131e-27
ENSG00000147174,1.10073281892538,3.0426843336813,42.0559209164153,8.87002130560803e-11
ENSG00000281852,2.42601231704128,-0.685343045792636,28.8606975651509,7.77751529390947e-08
ENSG00000204131,1.63778526087368,5.43765908036339,46.9335899022646,7.34332855225807e-12
ENSG00000196933,-0.150653102171803,5.26759890510878,1.06752151985459,0.301505947539152
ENSG00000225471,0.333544746458195,4.29955489057104,2.25437947983665,0.133236853353534
ENSG00000102309,-0.222345328610222,3.33347212175592,2.63375026990555,0.104614349910334
ENSG00000184911,0.892811743783248,-2.19760248075096,3.31998013726859,0.0684426559451268
ENSG00000269911,0.780788411606901,1.15545068499623,9.80367201664667,0.00174163757610966
ENSG00000230311,-0.775918377027915,3.09427050383541,22.9484503223846,1.66404301195256e-06
ENSG00000204116,1.25105757384492,3.35522180627414,28.0237196004872,1.19837530140567e-07
ENSG00000230146,-0.550026618537219,1.59684812601006,12.8956157086968,0.000329352731660648
ENSG00000225470,0.664747962127074,4.92698483041379,25.6015367997841,4.19704998853574e-07
ENSG00000274430,-0.31172252895192,1.15316667490956,2.64944762120121,0.103585884908776
ENSG00000276784,-0.153852761872535,0.793030727281397,0.549971645586585,0.458329279961212
ENSG00000228906,0.896910351068515,-1.25319604269914,4.36016367043192,0.0367887705657806
ENSG00000233984,-1.30873609294422,-0.217972465623379,29.579137050498,5.36796180111073e-08
ENSG00000234969,-0.946908991787187,-1.99458965500363,3.19402961429022,0.0739076204403319
ENSG00000223650,0.428679866421273,-0.116578460777145,3.1090904195414,0.0778564288387427
ENSG00000232928,-1.1814350298436,-1.49010006817811,11.0033364665005,0.00090948022897176
ENSG00000231549,-1.05341691274574,0.993568984236578,22.2529603443283,2.38990040551667e-06
ENSG00000213695,-0.890481378302123,-1.42909312239866,5.72772968149143,0.0166990578535889
ENSG00000094841,-1.06163106644464,3.87434366321466,21.2127186041674,4.1102789073793e-06
ENSG00000233254,-0.467789354671758,1.54517506797521,4.60035365543102,0.0319653615932692
ENSG00000224775,0.183383476946971,-0.661100967454293,0.423921316416717,0.514986840674912
ENSG00000232332,-0.351588326105467,0.330145572826679,2.90378442156081,0.0883718551219198
ENSG00000102390,-0.0984220095408867,4.74484470289952,0.757948241472778,0.383971378884238
ENSG00000198934,0.254175315057564,2.25808182042145,1.87220344804239,0.171222929105016
ENSG00000131174,-1.01635698753023,5.99104511725661,92.5667403516205,6.50922146517442e-22
LRG_1250,-1.03951345625393,5.96733463854041,94.1659835504926,2.90144259005949e-22
ENSG00000248503,-0.393748830608353,0.735470322178747,3.18383737093784,0.0743698842702548
ENSG00000165240,0.377919978608205,5.1695712316482,9.25589061654263,0.00234739150641891
ENSG00000102144,-2.45905232866782,9.02598540059775,124.376424311476,6.96866239730314e-29
ENSG00000078589,-0.112765673352551,6.60085619481114,1.00133906317109,0.316986710569759
ENSG00000147138,-0.155881932801813,6.98182034120982,1.87379913593374,0.17104059330469
ENSG00000228051,-1.08602195598478,-0.645555144633047,8.38512421329891,0.00378304356375813
ENSG00000225715,-0.859227933538797,-1.6080138869268,7.29277184458337,0.00692325780535315
ENSG00000289132,-0.179732970500153,-0.757494332886844,0.383853317724951,0.535548186412543
ENSG00000073905,-1.85153500879447,4.15183903730123,89.7498365971281,2.70260644407419e-21
ENSG00000131171,0.765020446297209,6.09373694025588,24.4238856817119,7.73042801657232e-07
ENSG00000237211,-0.981997711467224,-1.81573635398551,5.64278783156659,0.017527315705938
ENSG00000155008,-0.320932707126296,3.88418182736905,4.60678446805397,0.0318456939978208
ENSG00000102271,0.18986809852645,-1.02286795199958,0.0742856892839079,0.785196067191335
ENSG00000226081,-0.938260551017864,1.06662504302787,12.5935803942788,0.000387073937601577
